Age,Gender,Item Purchased,Category,Season,Review Rating,cluster
24,Female,Shorts,Clothing,Winter,3.6,1
62,Female,Hat,Accessories,Fall,4.3,0
28,Female,Handbag,Accessories,Summer,4.0,1
30,Female,Jeans,Clothing,Summer,3.4,1
22,Female,Shoes,Footwear,Summer,4.4,1
28,Female,T-shirt,Clothing,Winter,2.8,1
35,Female,Jewelry,Accessories,Fall,2.8,2
45,Female,Handbag,Accessories,Fall,4.9,3
43,Female,Shirt,Clothing,Spring,4.2,2
55,Female,Belt,Accessories,Summer,2.9,3
31,Female,Dress,Clothing,Fall,4.6,1
42,Female,Skirt,Clothing,Fall,2.8,2
40,Female,Blouse,Clothing,Spring,2.6,2
39,Female,Jeans,Clothing,Summer,3.5,2
41,Female,Hoodie,Clothing,Winter,3.5,2
56,Female,T-shirt,Clothing,Fall,3.4,3
43,Female,Sunglasses,Accessories,Fall,3.9,2
22,Female,Jacket,Outerwear,Spring,3.3,1
47,Female,Shoes,Footwear,Spring,4.1,3
50,Female,Handbag,Accessories,Summer,3.0,3
58,Female,Sweater,Clothing,Winter,3.0,0
50,Female,Scarf,Accessories,Fall,3.2,3
43,Female,Skirt,Clothing,Fall,3.9,2
38,Female,Gloves,Accessories,Spring,3.6,2
44,Female,T-shirt,Clothing,Summer,3.1,2
30,Female,Sandals,Footwear,Spring,4.8,1
47,Female,Sweater,Clothing,Winter,3.8,3
30,Female,Belt,Accessories,Summer,2.8,1
49,Female,Hoodie,Clothing,Winter,4.0,3
56,Female,Socks,Clothing,Winter,4.6,3
70,Female,Sandals,Footwear,Spring,3.5,0
22,Female,Blouse,Clothing,Spring,3.7,1
51,Female,Boots,Footwear,Fall,4.9,3
22,Female,Hat,Accessories,Winter,4.1,1
37,Female,Shirt,Clothing,Winter,4.6,2
49,Female,Shorts,Clothing,Fall,4.5,3
61,Female,Handbag,Accessories,Summer,5.0,0
41,Female,Dress,Clothing,Summer,3.8,2
57,Female,Hat,Accessories,Winter,4.7,3
34,Female,Sweater,Clothing,Spring,2.8,2
27,Female,Coat,Outerwear,Fall,2.6,1
39,Female,Hoodie,Clothing,Summer,3.8,2
62,Female,Jewelry,Accessories,Winter,2.8,0
34,Female,T-shirt,Clothing,Fall,2.6,2
53,Female,Pants,Clothing,Spring,3.4,3
35,Female,Sweater,Clothing,Spring,4.5,2
38,Female,Pants,Clothing,Fall,3.8,2
32,Female,Socks,Clothing,Summer,3.0,2
47,Female,Hoodie,Clothing,Fall,3.7,3
53,Female,Scarf,Accessories,Winter,4.4,3
60,Female,Dress,Clothing,Fall,3.1,0
31,Female,Sandals,Footwear,Spring,4.2,1
44,Female,Dress,Clothing,Winter,3.1,2
29,Female,Pants,Clothing,Winter,5.0,1
19,Female,Blouse,Clothing,Summer,2.7,1
54,Female,Jeans,Clothing,Winter,3.8,3
40,Female,Pants,Clothing,Winter,3.3,2
39,Female,Sunglasses,Accessories,Fall,4.8,2
44,Female,Backpack,Accessories,Winter,3.4,2
22,Female,Hoodie,Clothing,Spring,4.4,1
30,Female,Boots,Footwear,Summer,3.9,1
69,Female,Gloves,Accessories,Fall,3.9,0
28,Female,Blouse,Clothing,Summer,4.2,1
57,Female,Sweater,Clothing,Spring,4.0,3
46,Female,Dress,Clothing,Spring,2.6,3
48,Female,Socks,Clothing,Summer,4.4,3
24,Female,Shirt,Clothing,Summer,3.2,1
50,Female,Sandals,Footwear,Summer,4.3,3
29,Female,Shoes,Footwear,Winter,4.9,1
61,Female,Sandals,Footwear,Fall,3.8,0
34,Female,Gloves,Accessories,Winter,2.5,2
27,Female,Boots,Footwear,Spring,4.9,1
38,Female,Blouse,Clothing,Fall,3.0,2
25,Female,Sandals,Footwear,Spring,3.2,1
54,Female,Coat,Outerwear,Summer,2.9,3
53,Female,Jacket,Outerwear,Summer,2.8,3
23,Female,Jewelry,Accessories,Winter,3.1,1
19,Female,Hat,Accessories,Winter,3.4,1
57,Female,Shoes,Footwear,Summer,2.9,3
19,Female,Coat,Outerwear,Winter,3.2,1
33,Female,Boots,Footwear,Spring,3.8,2
33,Female,Scarf,Accessories,Summer,3.6,2
38,Female,Hat,Accessories,Summer,4.3,2
47,Female,Socks,Clothing,Fall,4.8,3
39,Female,T-shirt,Clothing,Winter,2.5,2
32,Female,Jewelry,Accessories,Fall,2.5,2
27,Female,Skirt,Clothing,Winter,4.6,1
67,Female,Socks,Clothing,Winter,4.2,0
46,Female,Belt,Accessories,Summer,4.2,3
36,Female,Boots,Footwear,Summer,4.8,2
62,Female,Socks,Clothing,Spring,4.5,0
31,Female,Pants,Clothing,Summer,3.3,1
68,Female,Socks,Clothing,Summer,2.7,0
57,Female,Belt,Accessories,Winter,2.8,3
22,Female,Jacket,Outerwear,Winter,3.5,1
26,Female,Shirt,Clothing,Fall,3.0,1
43,Female,Gloves,Accessories,Summer,4.5,2
45,Female,Handbag,Accessories,Fall,4.3,3
64,Female,Sweater,Clothing,Fall,4.1,0
28,Female,Skirt,Clothing,Spring,4.3,1
47,Female,Dress,Clothing,Summer,5.0,3
53,Female,Pants,Clothing,Summer,3.8,3
42,Female,Hat,Accessories,Fall,4.9,2
51,Female,Boots,Footwear,Spring,5.0,3
62,Female,Sandals,Footwear,Fall,4.3,0
18,Female,Coat,Outerwear,Winter,4.1,1
48,Female,Blouse,Clothing,Spring,4.5,3
20,Female,Shorts,Clothing,Spring,3.6,1
32,Female,Blouse,Clothing,Fall,3.0,2
26,Female,Jacket,Outerwear,Spring,3.7,1
31,Female,Shirt,Clothing,Winter,4.3,1
55,Female,Handbag,Accessories,Fall,4.6,3
49,Female,T-shirt,Clothing,Fall,4.7,3
42,Female,Hoodie,Clothing,Fall,4.6,2
64,Female,Jewelry,Accessories,Summer,3.0,0
68,Female,Jewelry,Accessories,Spring,3.4,0
68,Female,Hoodie,Clothing,Fall,3.8,0
41,Female,Scarf,Accessories,Spring,3.1,2
51,Female,Shoes,Footwear,Spring,4.4,3
44,Female,Jeans,Clothing,Spring,4.5,2
27,Female,Jewelry,Accessories,Fall,2.8,1
36,Female,Coat,Outerwear,Winter,2.7,2
19,Female,Backpack,Accessories,Spring,3.4,1
49,Female,Socks,Clothing,Summer,4.6,3
18,Female,Scarf,Accessories,Fall,5.0,1
36,Female,Sunglasses,Accessories,Winter,3.5,2
36,Female,Socks,Clothing,Fall,3.3,2
19,Female,Coat,Outerwear,Summer,4.5,1
43,Female,Sandals,Footwear,Spring,3.1,2
31,Female,Blouse,Clothing,Summer,4.0,1
63,Female,Dress,Clothing,Spring,2.5,0
41,Female,Pants,Clothing,Winter,4.4,2
48,Female,Sneakers,Footwear,Spring,4.4,3
68,Female,Boots,Footwear,Summer,3.2,0
53,Female,Handbag,Accessories,Spring,3.8,3
36,Female,Handbag,Accessories,Fall,4.6,2
46,Female,Sweater,Clothing,Summer,4.9,3
21,Female,Sandals,Footwear,Winter,3.5,1
52,Female,Socks,Clothing,Summer,3.4,3
66,Female,Gloves,Accessories,Winter,3.9,0
19,Female,Hoodie,Clothing,Winter,3.9,1
44,Female,Dress,Clothing,Fall,4.2,2
50,Female,Shirt,Clothing,Winter,3.4,3
51,Female,Shorts,Clothing,Winter,4.9,3
25,Female,Sandals,Footwear,Fall,2.9,1
62,Female,Sweater,Clothing,Spring,4.9,0
48,Female,Dress,Clothing,Summer,4.6,3
62,Female,Boots,Footwear,Spring,3.6,0
22,Female,Pants,Clothing,Winter,4.3,1
48,Female,Gloves,Accessories,Fall,4.6,3
48,Female,Pants,Clothing,Winter,4.7,3
62,Female,Scarf,Accessories,Winter,3.5,0
24,Female,Shorts,Clothing,Spring,2.8,1
39,Female,Shoes,Footwear,Summer,4.0,2
35,Female,Handbag,Accessories,Spring,4.3,2
47,Female,Sandals,Footwear,Summer,3.8,3
22,Female,Socks,Clothing,Fall,3.0,1
38,Female,Shirt,Clothing,Fall,4.6,2
53,Female,Shoes,Footwear,Fall,4.8,3
31,Female,Backpack,Accessories,Fall,4.7,1
31,Female,Shirt,Clothing,Spring,3.9,1
65,Female,Handbag,Accessories,Fall,4.0,0
48,Female,Jewelry,Accessories,Winter,3.7,3
18,Female,Shirt,Clothing,Winter,3.7,1
46,Female,Handbag,Accessories,Spring,4.2,3
52,Female,Pants,Clothing,Fall,4.7,3
50,Female,T-shirt,Clothing,Winter,4.3,3
49,Female,Sneakers,Footwear,Fall,4.9,3
69,Female,Jewelry,Accessories,Summer,3.9,0
36,Female,Shirt,Clothing,Fall,3.4,2
30,Female,Blouse,Clothing,Spring,4.2,1
25,Female,Sneakers,Footwear,Winter,4.7,1
19,Female,Dress,Clothing,Winter,4.0,1
34,Female,Boots,Footwear,Summer,4.0,2
29,Female,Skirt,Clothing,Winter,3.1,1
50,Female,Shirt,Clothing,Spring,4.2,3
31,Female,Shorts,Clothing,Winter,3.7,1
41,Female,Hat,Accessories,Spring,3.1,2
52,Female,Shoes,Footwear,Winter,3.7,3
27,Female,Pants,Clothing,Spring,3.2,1
49,Female,Backpack,Accessories,Summer,2.8,3
69,Female,Pants,Clothing,Summer,2.9,0
45,Female,Sunglasses,Accessories,Winter,3.5,3
20,Female,Sweater,Clothing,Spring,3.8,1
25,Female,Blouse,Clothing,Spring,4.7,1
38,Female,Scarf,Accessories,Summer,4.5,2
55,Female,T-shirt,Clothing,Winter,3.9,3
62,Female,Sunglasses,Accessories,Spring,3.4,0
54,Female,Shoes,Footwear,Winter,4.6,3
61,Female,Pants,Clothing,Fall,4.6,0
50,Female,Sneakers,Footwear,Fall,4.7,3
65,Female,Shoes,Footwear,Fall,3.2,0
68,Female,Shorts,Clothing,Summer,5.0,0
55,Female,Handbag,Accessories,Spring,4.5,3
57,Female,Handbag,Accessories,Spring,3.5,3
56,Female,Shoes,Footwear,Spring,4.5,3
29,Female,Jewelry,Accessories,Spring,3.2,1
24,Female,Shorts,Clothing,Spring,4.6,1
59,Female,Blouse,Clothing,Winter,4.0,0
62,Female,Coat,Outerwear,Spring,4.2,0
58,Female,Hat,Accessories,Winter,4.1,0
64,Female,Socks,Clothing,Fall,3.6,0
48,Female,Sandals,Footwear,Spring,3.7,3
60,Female,Scarf,Accessories,Summer,3.6,0
52,Female,Scarf,Accessories,Summer,3.8,3
63,Female,Blouse,Clothing,Fall,3.0,0
44,Female,T-shirt,Clothing,Summer,3.4,2
63,Female,Shoes,Footwear,Winter,4.8,0
66,Female,Gloves,Accessories,Spring,2.6,0
22,Female,Sunglasses,Accessories,Winter,2.9,1
62,Female,Shoes,Footwear,Spring,4.9,0
39,Female,Dress,Clothing,Spring,5.0,2
25,Female,Blouse,Clothing,Spring,4.6,1
70,Female,Sweater,Clothing,Fall,4.2,0
52,Female,Jacket,Outerwear,Summer,4.9,3
68,Female,Backpack,Accessories,Summer,4.8,0
18,Female,Shorts,Clothing,Fall,3.0,1
18,Female,Socks,Clothing,Fall,3.5,1
63,Female,Sneakers,Footwear,Spring,3.4,0
47,Female,Sneakers,Footwear,Winter,3.4,3
43,Female,Blouse,Clothing,Summer,4.9,2
60,Female,Gloves,Accessories,Summer,4.4,0
49,Female,Handbag,Accessories,Spring,4.2,3
28,Female,Jeans,Clothing,Spring,3.1,1
32,Female,Scarf,Accessories,Summer,4.0,2
29,Female,Sandals,Footwear,Spring,4.8,1
35,Female,Sandals,Footwear,Fall,3.3,2
23,Female,Dress,Clothing,Winter,4.7,1
70,Female,Skirt,Clothing,Summer,3.2,0
23,Female,Shorts,Clothing,Spring,5.0,1
43,Female,Jeans,Clothing,Fall,4.9,2
29,Female,Socks,Clothing,Fall,4.9,1
61,Female,Coat,Outerwear,Fall,3.7,0
29,Female,Boots,Footwear,Spring,3.0,1
66,Female,Belt,Accessories,Winter,2.6,0
46,Female,Shoes,Footwear,Winter,2.6,3
34,Female,Scarf,Accessories,Fall,4.8,2
51,Female,Blouse,Clothing,Summer,3.2,3
26,Female,Dress,Clothing,Fall,4.9,1
23,Female,Shorts,Clothing,Summer,3.4,1
52,Female,Blouse,Clothing,Summer,2.7,3
39,Female,Sneakers,Footwear,Fall,4.8,2
39,Female,Gloves,Accessories,Winter,4.1,2
33,Female,Hoodie,Clothing,Winter,4.6,2
33,Female,Sweater,Clothing,Summer,4.4,2
23,Female,Sunglasses,Accessories,Spring,3.5,1
31,Female,Belt,Accessories,Spring,4.8,1
27,Female,Dress,Clothing,Fall,2.9,1
48,Female,Jacket,Outerwear,Winter,3.2,3
61,Female,Boots,Footwear,Spring,4.4,0
63,Female,Sandals,Footwear,Spring,4.6,0
19,Female,Scarf,Accessories,Summer,2.6,1
21,Female,Blouse,Clothing,Spring,3.1,1
28,Female,Hoodie,Clothing,Spring,4.3,1
29,Female,Sunglasses,Accessories,Summer,3.1,1
23,Female,Hoodie,Clothing,Spring,4.6,1
37,Female,Scarf,Accessories,Spring,4.6,2
67,Female,Dress,Clothing,Spring,2.7,0
34,Female,T-shirt,Clothing,Summer,3.0,2
58,Female,Skirt,Clothing,Summer,3.3,0
45,Female,Jeans,Clothing,Spring,2.7,3
63,Female,Hoodie,Clothing,Fall,3.3,0
68,Female,Jeans,Clothing,Fall,4.3,0
41,Female,Sandals,Footwear,Fall,4.8,2
50,Female,Hat,Accessories,Fall,3.3,3
24,Female,Gloves,Accessories,Fall,4.3,1
21,Female,Socks,Clothing,Summer,3.0,1
18,Female,Jacket,Outerwear,Fall,4.8,1
63,Female,T-shirt,Clothing,Spring,2.9,0
47,Female,Sandals,Footwear,Summer,3.6,3
58,Female,Hat,Accessories,Fall,3.5,0
46,Female,Gloves,Accessories,Spring,4.7,3
35,Female,Dress,Clothing,Winter,4.4,2
42,Female,Hoodie,Clothing,Winter,3.3,2
48,Female,Belt,Accessories,Fall,4.3,3
28,Female,Gloves,Accessories,Fall,4.0,1
44,Female,Scarf,Accessories,Winter,4.9,2
60,Female,Sandals,Footwear,Summer,2.9,0
38,Female,Sneakers,Footwear,Summer,4.0,2
46,Female,Dress,Clothing,Fall,4.3,3
39,Female,Jewelry,Accessories,Winter,2.7,2
22,Female,Hat,Accessories,Fall,5.0,1
44,Female,Scarf,Accessories,Winter,4.4,2
69,Female,Blouse,Clothing,Fall,3.5,0
39,Female,Belt,Accessories,Winter,3.3,2
53,Female,Blouse,Clothing,Summer,3.8,3
52,Female,T-shirt,Clothing,Summer,4.5,3
65,Female,Hat,Accessories,Winter,4.8,0
48,Female,Hat,Accessories,Fall,2.9,3
27,Female,Sneakers,Footwear,Spring,3.2,1
39,Female,Gloves,Accessories,Spring,2.8,2
59,Female,Socks,Clothing,Winter,3.3,0
52,Female,Sandals,Footwear,Fall,3.3,3
50,Female,Sandals,Footwear,Summer,4.2,3
32,Female,Boots,Footwear,Winter,3.6,2
40,Female,Backpack,Accessories,Spring,4.6,2
26,Female,Coat,Outerwear,Summer,3.6,1
47,Female,Sunglasses,Accessories,Spring,4.0,3
51,Female,Jacket,Outerwear,Fall,2.7,3
47,Female,Dress,Clothing,Summer,4.4,3
53,Female,Scarf,Accessories,Fall,3.2,3
35,Female,Blouse,Clothing,Winter,2.6,2
38,Female,Backpack,Accessories,Summer,3.4,2
69,Female,Jewelry,Accessories,Spring,5.0,0
47,Female,Shorts,Clothing,Winter,2.9,3
31,Female,Skirt,Clothing,Winter,5.0,1
68,Female,Skirt,Clothing,Fall,4.4,0
51,Female,Jeans,Clothing,Summer,3.5,3
20,Female,Handbag,Accessories,Spring,3.8,1
27,Female,Handbag,Accessories,Fall,3.8,1
67,Female,Coat,Outerwear,Spring,3.9,0
21,Female,Jewelry,Accessories,Winter,3.3,1
20,Female,Sweater,Clothing,Fall,2.9,1
35,Female,Jacket,Outerwear,Spring,3.7,2
58,Female,Shoes,Footwear,Winter,3.7,0
28,Female,T-shirt,Clothing,Fall,4.6,1
27,Female,Sandals,Footwear,Fall,4.9,1
19,Female,Shoes,Footwear,Winter,3.1,1
63,Female,Sandals,Footwear,Winter,3.5,0
69,Female,Shorts,Clothing,Spring,4.9,0
65,Female,Backpack,Accessories,Summer,4.4,0
63,Female,Jacket,Outerwear,Fall,4.4,0
28,Female,Socks,Clothing,Fall,3.4,1
67,Female,Jewelry,Accessories,Winter,3.0,0
51,Female,Pants,Clothing,Fall,2.6,3
59,Female,Blouse,Clothing,Summer,3.2,0
25,Female,Socks,Clothing,Fall,4.6,1
31,Female,Shoes,Footwear,Winter,3.8,1
62,Female,Handbag,Accessories,Summer,4.8,0
51,Female,Sandals,Footwear,Fall,4.5,3
32,Female,Socks,Clothing,Summer,4.2,2
35,Female,Handbag,Accessories,Winter,2.7,2
70,Female,Hat,Accessories,Winter,4.5,0
19,Female,Jewelry,Accessories,Spring,4.9,1
32,Female,Backpack,Accessories,Fall,2.8,2
56,Female,Shirt,Clothing,Fall,3.5,3
53,Female,Coat,Outerwear,Summer,2.5,3
22,Female,Sunglasses,Accessories,Winter,2.9,1
26,Female,Gloves,Accessories,Fall,4.2,1
42,Female,Shirt,Clothing,Fall,4.6,2
30,Female,Socks,Clothing,Winter,3.0,1
29,Female,Skirt,Clothing,Spring,4.4,1
47,Female,Shorts,Clothing,Summer,2.6,3
59,Female,Sandals,Footwear,Spring,4.8,0
34,Female,Shirt,Clothing,Summer,2.9,2
52,Female,Sunglasses,Accessories,Spring,3.0,3
47,Female,Jewelry,Accessories,Fall,4.5,3
24,Female,Blouse,Clothing,Fall,3.7,1
63,Female,Sandals,Footwear,Summer,4.8,0
59,Female,Coat,Outerwear,Spring,4.8,0
66,Female,Blouse,Clothing,Summer,4.7,0
45,Female,Sweater,Clothing,Winter,2.6,3
38,Female,Skirt,Clothing,Fall,4.6,2
63,Female,Blouse,Clothing,Fall,3.4,0
55,Female,Hoodie,Clothing,Winter,3.0,3
25,Female,Skirt,Clothing,Spring,4.0,1
51,Female,Backpack,Accessories,Fall,2.6,3
28,Female,Handbag,Accessories,Summer,3.4,1
46,Female,Sandals,Footwear,Spring,4.5,3
58,Female,Shoes,Footwear,Spring,2.7,0
30,Female,Sandals,Footwear,Fall,2.9,1
68,Female,Sunglasses,Accessories,Winter,4.0,0
28,Female,Skirt,Clothing,Summer,3.2,1
26,Female,Sandals,Footwear,Spring,4.0,1
35,Female,Gloves,Accessories,Fall,3.4,2
40,Female,Hoodie,Clothing,Fall,4.9,2
31,Female,Socks,Clothing,Fall,3.6,1
60,Female,Jewelry,Accessories,Summer,3.6,0
69,Female,Hat,Accessories,Fall,3.2,0
51,Female,Blouse,Clothing,Spring,3.7,3
49,Female,Shoes,Footwear,Spring,2.6,3
18,Female,Hat,Accessories,Winter,3.9,1
63,Female,Sunglasses,Accessories,Fall,3.4,0
57,Female,Shirt,Clothing,Fall,3.4,3
45,Female,T-shirt,Clothing,Summer,4.2,3
36,Female,Pants,Clothing,Fall,2.9,2
20,Female,Pants,Clothing,Summer,4.1,1
21,Female,Hat,Accessories,Fall,3.6,1
62,Female,Coat,Outerwear,Fall,4.0,0
23,Female,Jacket,Outerwear,Fall,4.0,1
26,Female,Sandals,Footwear,Spring,3.6,1
30,Female,Gloves,Accessories,Winter,3.1,1
18,Female,Dress,Clothing,Winter,4.4,1
47,Female,Belt,Accessories,Fall,4.3,3
41,Female,Socks,Clothing,Summer,3.5,2
62,Female,Jacket,Outerwear,Winter,3.0,0
28,Female,Boots,Footwear,Spring,4.7,1
46,Female,Shirt,Clothing,Summer,2.5,3
54,Female,Hat,Accessories,Spring,3.1,3
36,Female,Shoes,Footwear,Spring,3.3,2
25,Female,Socks,Clothing,Fall,4.7,1
38,Female,Hoodie,Clothing,Spring,3.4,2
38,Female,Sandals,Footwear,Spring,3.1,2
42,Female,Jeans,Clothing,Spring,4.6,2
19,Female,Jewelry,Accessories,Winter,4.9,1
34,Female,Shorts,Clothing,Spring,2.7,2
38,Female,Sunglasses,Accessories,Fall,4.2,2
42,Female,Pants,Clothing,Summer,2.6,2
58,Female,Shirt,Clothing,Spring,3.2,0
56,Female,Shirt,Clothing,Fall,4.4,3
62,Female,Pants,Clothing,Fall,3.6,0
24,Female,Hoodie,Clothing,Summer,2.7,1
60,Female,Socks,Clothing,Spring,4.3,0
53,Female,Coat,Outerwear,Summer,2.6,3
26,Female,Sweater,Clothing,Spring,4.3,1
34,Female,Backpack,Accessories,Fall,3.9,2
24,Female,Blouse,Clothing,Winter,2.9,1
42,Female,Hoodie,Clothing,Fall,3.1,2
36,Female,Jewelry,Accessories,Fall,4.2,2
24,Female,Coat,Outerwear,Winter,4.1,1
39,Female,Sunglasses,Accessories,Winter,4.2,2
46,Female,Shoes,Footwear,Summer,4.4,3
64,Female,Skirt,Clothing,Fall,3.4,0
64,Female,Skirt,Clothing,Spring,4.8,0
61,Female,Skirt,Clothing,Fall,4.5,0
61,Female,Sandals,Footwear,Spring,2.7,0
44,Female,Sneakers,Footwear,Spring,3.5,2
65,Female,Socks,Clothing,Fall,3.1,0
60,Female,Backpack,Accessories,Summer,2.8,0
65,Female,Shorts,Clothing,Fall,2.9,0
27,Female,Shirt,Clothing,Winter,4.5,1
36,Female,Socks,Clothing,Fall,3.5,2
22,Female,Jewelry,Accessories,Summer,4.3,1
62,Female,Handbag,Accessories,Fall,4.9,0
59,Female,Shorts,Clothing,Summer,3.1,0
50,Female,Sweater,Clothing,Winter,4.0,3
51,Female,Gloves,Accessories,Summer,3.6,3
23,Female,Pants,Clothing,Summer,4.0,1
21,Female,T-shirt,Clothing,Winter,2.6,1
44,Female,Pants,Clothing,Fall,3.1,2
25,Female,Sweater,Clothing,Summer,3.5,1
57,Female,Gloves,Accessories,Winter,3.9,3
41,Female,Belt,Accessories,Spring,2.7,2
19,Female,Sneakers,Footwear,Spring,4.1,1
43,Female,Shorts,Clothing,Fall,4.3,2
25,Female,Sneakers,Footwear,Fall,2.9,1
60,Female,Jeans,Clothing,Spring,4.0,0
54,Female,Sneakers,Footwear,Fall,4.1,3
52,Female,Boots,Footwear,Winter,3.7,3
40,Female,Jacket,Outerwear,Spring,2.8,2
39,Female,Gloves,Accessories,Summer,3.2,2
54,Female,Socks,Clothing,Winter,4.5,3
64,Female,Jeans,Clothing,Winter,3.8,0
31,Female,Boots,Footwear,Fall,3.6,1
37,Female,Blouse,Clothing,Fall,3.6,2
43,Female,Hat,Accessories,Spring,3.2,2
56,Female,Shirt,Clothing,Summer,3.8,3
27,Female,Handbag,Accessories,Summer,4.4,1
40,Female,Sunglasses,Accessories,Spring,3.7,2
43,Female,Scarf,Accessories,Summer,2.6,2
62,Female,Sunglasses,Accessories,Fall,4.0,0
44,Female,Scarf,Accessories,Summer,3.6,2
45,Female,Gloves,Accessories,Spring,2.5,3
40,Female,Shorts,Clothing,Fall,3.2,2
68,Female,Sunglasses,Accessories,Summer,2.5,0
63,Female,Jewelry,Accessories,Winter,3.2,0
60,Female,Jacket,Outerwear,Winter,2.6,0
19,Female,Sweater,Clothing,Fall,4.8,1
26,Female,Blouse,Clothing,Spring,5.0,1
70,Female,Scarf,Accessories,Spring,3.2,0
48,Female,Handbag,Accessories,Spring,3.6,3
37,Female,Hat,Accessories,Fall,2.7,2
48,Female,Scarf,Accessories,Fall,3.1,3
18,Female,Boots,Footwear,Spring,3.0,1
38,Female,Blouse,Clothing,Spring,2.9,2
33,Female,Socks,Clothing,Winter,4.7,2
57,Female,Shoes,Footwear,Winter,3.7,3
46,Female,Skirt,Clothing,Fall,3.9,3
46,Female,Belt,Accessories,Winter,4.0,3
50,Female,Skirt,Clothing,Spring,2.8,3
61,Female,Pants,Clothing,Summer,4.1,0
45,Female,Dress,Clothing,Winter,4.2,3
32,Female,Hat,Accessories,Fall,4.3,2
29,Female,Coat,Outerwear,Summer,4.3,1
66,Female,Scarf,Accessories,Fall,2.6,0
70,Female,Sneakers,Footwear,Winter,3.8,0
36,Female,Pants,Clothing,Spring,2.9,2
34,Female,Belt,Accessories,Winter,5.0,2
20,Female,Sneakers,Footwear,Summer,4.6,1
70,Female,Hat,Accessories,Spring,3.2,0
50,Female,Shirt,Clothing,Summer,3.0,3
54,Female,Shorts,Clothing,Summer,4.0,3
49,Female,Shorts,Clothing,Fall,4.1,3
50,Female,Jacket,Outerwear,Summer,4.0,3
62,Female,Jewelry,Accessories,Summer,4.1,0
42,Female,Blouse,Clothing,Spring,3.4,2
69,Female,Pants,Clothing,Spring,2.9,0
22,Female,Hat,Accessories,Summer,3.0,1
36,Female,Backpack,Accessories,Spring,4.0,2
64,Female,Boots,Footwear,Winter,4.8,0
44,Female,Jacket,Outerwear,Summer,4.6,2
43,Female,Hoodie,Clothing,Winter,4.1,2
58,Female,Sandals,Footwear,Winter,2.6,0
62,Female,Skirt,Clothing,Spring,2.5,0
45,Female,Hoodie,Clothing,Spring,4.8,3
47,Female,Dress,Clothing,Summer,4.2,3
66,Female,Sandals,Footwear,Spring,3.9,0
30,Female,Jeans,Clothing,Spring,3.7,1
68,Female,Jeans,Clothing,Fall,4.2,0
35,Female,Jacket,Outerwear,Winter,4.2,2
64,Female,Hat,Accessories,Winter,4.0,0
30,Female,Shorts,Clothing,Fall,5.0,1
58,Female,Sweater,Clothing,Winter,4.9,0
57,Female,Blouse,Clothing,Summer,4.0,3
60,Female,Sweater,Clothing,Fall,3.2,0
22,Female,Jewelry,Accessories,Winter,3.0,1
46,Female,Hoodie,Clothing,Winter,2.6,3
27,Female,Jewelry,Accessories,Summer,4.4,1
50,Female,Scarf,Accessories,Summer,3.9,3
65,Female,Hat,Accessories,Fall,4.0,0
61,Female,Sunglasses,Accessories,Fall,4.0,0
57,Female,T-shirt,Clothing,Spring,4.2,3
40,Female,Shirt,Clothing,Summer,4.4,2
39,Female,Sandals,Footwear,Summer,2.5,2
42,Female,Hat,Accessories,Summer,3.1,2
30,Female,T-shirt,Clothing,Winter,3.5,1
65,Female,Shorts,Clothing,Fall,3.0,0
57,Female,Sunglasses,Accessories,Summer,4.4,3
64,Female,Jacket,Outerwear,Spring,4.9,0
56,Female,Shirt,Clothing,Winter,2.8,3
40,Female,Scarf,Accessories,Summer,3.3,2
55,Female,T-shirt,Clothing,Winter,4.9,3
25,Female,Shorts,Clothing,Spring,4.2,1
58,Female,Hat,Accessories,Winter,3.3,0
46,Female,Jacket,Outerwear,Summer,2.7,3
18,Female,Dress,Clothing,Winter,3.3,1
26,Female,Coat,Outerwear,Spring,3.8,1
61,Female,Sandals,Footwear,Fall,3.2,0
55,Female,T-shirt,Clothing,Fall,4.1,3
41,Female,Jacket,Outerwear,Spring,4.3,2
42,Female,Sandals,Footwear,Summer,4.0,2
70,Female,Sweater,Clothing,Summer,3.9,0
63,Female,Hat,Accessories,Winter,3.3,0
60,Female,Shoes,Footwear,Fall,2.6,0
28,Female,Hoodie,Clothing,Spring,4.2,1
60,Female,Hat,Accessories,Summer,3.4,0
26,Female,Skirt,Clothing,Winter,4.1,1
42,Female,Shirt,Clothing,Winter,3.9,2
56,Female,Scarf,Accessories,Spring,2.8,3
35,Female,Pants,Clothing,Fall,2.6,2
34,Female,Hat,Accessories,Fall,4.0,2
47,Female,Sandals,Footwear,Fall,4.9,3
49,Female,Socks,Clothing,Winter,3.2,3
37,Female,Jewelry,Accessories,Summer,3.9,2
40,Female,Shirt,Clothing,Spring,2.7,2
45,Female,Sneakers,Footwear,Spring,3.4,3
57,Female,Dress,Clothing,Spring,3.5,3
35,Female,Shirt,Clothing,Winter,2.6,2
36,Female,Dress,Clothing,Winter,4.7,2
35,Female,Jewelry,Accessories,Summer,3.5,2
21,Female,Hat,Accessories,Fall,3.3,1
66,Female,Skirt,Clothing,Spring,3.9,0
40,Female,Hoodie,Clothing,Summer,4.2,2
52,Female,Backpack,Accessories,Spring,4.5,3
46,Female,Belt,Accessories,Spring,2.9,3
44,Female,Shoes,Footwear,Summer,3.8,2
52,Female,Handbag,Accessories,Spring,3.1,3
